fname,vars,xors,hard nonxor clauses,soft clauses,SAT,orig time,new time
Net22_95_12_count_116.cnf-x57_wcnf_xor_blasted,219,57,234,116,?,Z,X
Net22_95_12_count_116.cnf-x58_wcnf_xor_blasted,219,58,234,116,?,Z,X
Net22_95_12_count_116.cnf-x59_wcnf_xor_blasted,219,59,234,116,?,Z,X
Net22_95_12_count_116.cnf-x5_wcnf_xor_blasted,219,5,234,116,?,Z,X
Net22_95_12_count_116.cnf-x60_wcnf_xor_blasted,219,60,234,116,?,Z,X
Net22_95_12_count_116.cnf-x6_wcnf_xor_blasted,219,6,234,116,?,Z,X
Net22_95_12_count_116.cnf-x7_wcnf_xor_blasted,219,7,234,116,?,Z,X
Net22_95_12_count_116.cnf-x8_wcnf_xor_blasted,219,8,234,116,?,Z,X
Net22_95_12_count_116.cnf-x9_wcnf_xor_blasted,219,9,234,116,?,Z,X
Net2_29_8_count_69.cnf-x0_wcnf_xor_blasted,119,0,140,69,SAT,0.00,0.00
Net2_29_8_count_69.cnf-x10_wcnf_xor_blasted,119,10,140,69,SAT,33.03,1.92
Net2_29_8_count_69.cnf-x11_wcnf_xor_blasted,119,11,140,69,SAT,36.92,2.80
Net2_29_8_count_69.cnf-x12_wcnf_xor_blasted,119,12,140,69,SAT,241.68,11.00
Net2_29_8_count_69.cnf-x13_wcnf_xor_blasted,119,13,140,69,SAT,231.93,13.42
Net2_29_8_count_69.cnf-x14_wcnf_xor_blasted,119,14,140,69,SAT,304.38,15.25
Net2_29_8_count_69.cnf-x15_wcnf_xor_blasted,119,15,140,69,SAT,303.34,23.58
Net2_29_8_count_69.cnf-x16_wcnf_xor_blasted,119,16,140,69,SAT,304.87,15.19
Net2_29_8_count_69.cnf-x17_wcnf_xor_blasted,119,17,140,69,SAT,464.71,322.06
Net2_29_8_count_69.cnf-x18_wcnf_xor_blasted,119,18,140,69,SAT,765.70,281.44
Net2_29_8_count_69.cnf-x19_wcnf_xor_blasted,119,19,140,69,SAT,1096.22,292.88
Net2_29_8_count_69.cnf-x1_wcnf_xor_blasted,119,1,140,69,SAT,0.00,0.00
Net2_29_8_count_69.cnf-x20_wcnf_xor_blasted,119,20,140,69,SAT,1187.10,270.71
Net2_29_8_count_69.cnf-x21_wcnf_xor_blasted,119,21,140,69,SAT,1808.53,321.49
Net2_29_8_count_69.cnf-x22_wcnf_xor_blasted,119,22,140,69,SAT,3099.15,343.62
Net2_29_8_count_69.cnf-x23_wcnf_xor_blasted,119,23,140,69,SAT,3456.20,3547.08
Net2_29_8_count_69.cnf-x24_wcnf_xor_blasted,119,24,140,69,SAT,Z,2022.98
Net2_29_8_count_69.cnf-x25_wcnf_xor_blasted,119,25,140,69,?,Z,X
Net2_29_8_count_69.cnf-x26_wcnf_xor_blasted,119,26,140,69,?,Z,X
Net2_29_8_count_69.cnf-x27_wcnf_xor_blasted,119,27,140,69,?,Z,X
Net2_29_8_count_69.cnf-x28_wcnf_xor_blasted,119,28,140,69,?,Z,X
Net2_29_8_count_69.cnf-x29_wcnf_xor_blasted,119,29,140,69,?,Z,X
Net2_29_8_count_69.cnf-x2_wcnf_xor_blasted,119,2,140,69,SAT,0.00,0.01
Net2_29_8_count_69.cnf-x30_wcnf_xor_blasted,119,30,140,69,?,Z,X
Net2_29_8_count_69.cnf-x31_wcnf_xor_blasted,119,31,140,69,?,Z,X
Net2_29_8_count_69.cnf-x32_wcnf_xor_blasted,119,32,140,69,?,Z,X
Net2_29_8_count_69.cnf-x33_wcnf_xor_blasted,119,33,140,69,?,Z,X
Net2_29_8_count_69.cnf-x34_wcnf_xor_blasted,119,34,140,69,?,Z,X
Net2_29_8_count_69.cnf-x35_wcnf_xor_blasted,119,35,140,69,?,Z,X
Net2_29_8_count_69.cnf-x36_wcnf_xor_blasted,119,36,140,69,?,Z,X
Net2_29_8_count_69.cnf-x37_wcnf_xor_blasted,119,37,140,69,?,Z,X
Net2_29_8_count_69.cnf-x38_wcnf_xor_blasted,119,38,140,69,?,Z,X
Net2_29_8_count_69.cnf-x39_wcnf_xor_blasted,119,39,140,69,?,Z,X
Net2_29_8_count_69.cnf-x3_wcnf_xor_blasted,119,3,140,69,SAT,0.04,0.04
Net2_29_8_count_69.cnf-x40_wcnf_xor_blasted,119,40,140,69,?,Z,X
Net2_29_8_count_69.cnf-x41_wcnf_xor_blasted,119,41,140,69,?,Z,X
Net2_29_8_count_69.cnf-x42_wcnf_xor_blasted,119,42,140,69,?,Z,X
Net2_29_8_count_69.cnf-x43_wcnf_xor_blasted,119,43,140,69,?,Z,X
Net2_29_8_count_69.cnf-x44_wcnf_xor_blasted,119,44,140,69,?,Z,X
Net2_29_8_count_69.cnf-x45_wcnf_xor_blasted,119,45,140,69,?,Z,X
Net2_29_8_count_69.cnf-x46_wcnf_xor_blasted,119,46,140,69,?,Z,X
Net2_29_8_count_69.cnf-x47_wcnf_xor_blasted,119,47,140,69,?,Z,X
Net2_29_8_count_69.cnf-x48_wcnf_xor_blasted,119,48,140,69,?,Z,X
Net2_29_8_count_69.cnf-x49_wcnf_xor_blasted,119,49,140,69,?,Z,X
Net2_29_8_count_69.cnf-x4_wcnf_xor_blasted,119,4,140,69,SAT,0.15,0.14
Net2_29_8_count_69.cnf-x50_wcnf_xor_blasted,119,50,140,69,?,Z,X
Net2_29_8_count_69.cnf-x51_wcnf_xor_blasted,119,51,140,69,?,Z,X
Net2_29_8_count_69.cnf-x52_wcnf_xor_blasted,119,52,140,69,?,Z,X
Net2_29_8_count_69.cnf-x53_wcnf_xor_blasted,119,53,140,69,?,Z,X
Net2_29_8_count_69.cnf-x54_wcnf_xor_blasted,119,54,140,69,?,Z,X
Net2_29_8_count_69.cnf-x55_wcnf_xor_blasted,119,55,140,69,?,Z,X
Net2_29_8_count_69.cnf-x56_wcnf_xor_blasted,119,56,140,69,?,Z,X
Net2_29_8_count_69.cnf-x57_wcnf_xor_blasted,119,57,140,69,?,Z,X
Net2_29_8_count_69.cnf-x58_wcnf_xor_blasted,119,58,140,69,?,Z,X
Net2_29_8_count_69.cnf-x59_wcnf_xor_blasted,119,59,140,69,?,Z,X
Net2_29_8_count_69.cnf-x5_wcnf_xor_blasted,119,5,140,69,SAT,0.10,0.11
Net2_29_8_count_69.cnf-x60_wcnf_xor_blasted,119,60,140,69,?,Z,X
Net2_29_8_count_69.cnf-x6_wcnf_xor_blasted,119,6,140,69,SAT,2.56,0.11
Net2_29_8_count_69.cnf-x7_wcnf_xor_blasted,119,7,140,69,SAT,0.92,0.06
Net2_29_8_count_69.cnf-x8_wcnf_xor_blasted,119,8,140,69,SAT,0.27,0.06
Net2_29_8_count_69.cnf-x9_wcnf_xor_blasted,119,9,140,69,SAT,57.28,1.26
Net27_102_11_count_118.cnf-x0_wcnf_xor_blasted,230,0,238,118,?,Z,X
Net27_102_11_count_118.cnf-x10_wcnf_xor_blasted,230,10,238,118,?,Z,X
Net27_102_11_count_118.cnf-x11_wcnf_xor_blasted,230,11,238,118,?,Z,X
Net27_102_11_count_118.cnf-x12_wcnf_xor_blasted,230,12,238,118,?,Z,X
Net27_102_11_count_118.cnf-x13_wcnf_xor_blasted,230,13,238,118,?,Z,X
Net27_102_11_count_118.cnf-x14_wcnf_xor_blasted,230,14,238,118,?,Z,X
Net27_102_11_count_118.cnf-x15_wcnf_xor_blasted,230,15,238,118,?,Z,X
Net27_102_11_count_118.cnf-x16_wcnf_xor_blasted,230,16,238,118,?,Z,X
Net27_102_11_count_118.cnf-x17_wcnf_xor_blasted,230,17,238,118,?,Z,X
Net27_102_11_count_118.cnf-x18_wcnf_xor_blasted,230,18,238,118,?,Z,X
Net27_102_11_count_118.cnf-x19_wcnf_xor_blasted,230,19,238,118,?,Z,X
Net27_102_11_count_118.cnf-x1_wcnf_xor_blasted,230,1,238,118,?,Z,X
Net27_102_11_count_118.cnf-x20_wcnf_xor_blasted,230,20,238,118,?,Z,X
Net27_102_11_count_118.cnf-x21_wcnf_xor_blasted,230,21,238,118,?,Z,X
Net27_102_11_count_118.cnf-x22_wcnf_xor_blasted,230,22,238,118,?,Z,X
Net27_102_11_count_118.cnf-x23_wcnf_xor_blasted,230,23,238,118,?,Z,X
Net27_102_11_count_118.cnf-x24_wcnf_xor_blasted,230,24,238,118,?,Z,X
Net27_102_11_count_118.cnf-x25_wcnf_xor_blasted,230,25,238,118,?,Z,X
Net27_102_11_count_118.cnf-x26_wcnf_xor_blasted,230,26,238,118,?,Z,X
Net27_102_11_count_118.cnf-x27_wcnf_xor_blasted,230,27,238,118,?,Z,X
Net27_102_11_count_118.cnf-x28_wcnf_xor_blasted,230,28,238,118,?,Z,X
Net27_102_11_count_118.cnf-x29_wcnf_xor_blasted,230,29,238,118,?,Z,X
Net27_102_11_count_118.cnf-x2_wcnf_xor_blasted,230,2,238,118,?,Z,X
Net27_102_11_count_118.cnf-x30_wcnf_xor_blasted,230,30,238,118,?,Z,X
Net27_102_11_count_118.cnf-x31_wcnf_xor_blasted,230,31,238,118,?,Z,X
Net27_102_11_count_118.cnf-x32_wcnf_xor_blasted,230,32,238,118,?,Z,X
Net27_102_11_count_118.cnf-x33_wcnf_xor_blasted,230,33,238,118,?,Z,X
Net27_102_11_count_118.cnf-x34_wcnf_xor_blasted,230,34,238,118,?,Z,X
Net27_102_11_count_118.cnf-x35_wcnf_xor_blasted,230,35,238,118,?,Z,X
Net27_102_11_count_118.cnf-x36_wcnf_xor_blasted,230,36,238,118,?,Z,X
Net27_102_11_count_118.cnf-x37_wcnf_xor_blasted,230,37,238,118,?,Z,X
Net27_102_11_count_118.cnf-x38_wcnf_xor_blasted,230,38,238,118,?,Z,X
Net27_102_11_count_118.cnf-x39_wcnf_xor_blasted,230,39,238,118,?,Z,X
Net27_102_11_count_118.cnf-x3_wcnf_xor_blasted,230,3,238,118,?,Z,X
Net27_102_11_count_118.cnf-x40_wcnf_xor_blasted,230,40,238,118,?,Z,X
Net27_102_11_count_118.cnf-x41_wcnf_xor_blasted,230,41,238,118,?,Z,X
Net27_102_11_count_118.cnf-x42_wcnf_xor_blasted,230,42,238,118,?,Z,X
Net27_102_11_count_118.cnf-x43_wcnf_xor_blasted,230,43,238,118,?,Z,X
Net27_102_11_count_118.cnf-x44_wcnf_xor_blasted,230,44,238,118,?,Z,X
Net27_102_11_count_118.cnf-x45_wcnf_xor_blasted,230,45,238,118,?,Z,X
Net27_102_11_count_118.cnf-x46_wcnf_xor_blasted,230,46,238,118,?,Z,X
Net27_102_11_count_118.cnf-x47_wcnf_xor_blasted,230,47,238,118,?,Z,X
Net27_102_11_count_118.cnf-x48_wcnf_xor_blasted,230,48,238,118,?,Z,X
Net27_102_11_count_118.cnf-x49_wcnf_xor_blasted,230,49,238,118,?,Z,X
Net27_102_11_count_118.cnf-x4_wcnf_xor_blasted,230,4,238,118,?,Z,X
Net27_102_11_count_118.cnf-x50_wcnf_xor_blasted,230,50,238,118,?,Z,X
Net27_102_11_count_118.cnf-x51_wcnf_xor_blasted,230,51,238,118,?,Z,X
Net27_102_11_count_118.cnf-x52_wcnf_xor_blasted,230,52,238,118,?,Z,X
Net27_102_11_count_118.cnf-x53_wcnf_xor_blasted,230,53,238,118,?,Z,X
Net27_102_11_count_118.cnf-x54_wcnf_xor_blasted,230,54,238,118,?,Z,X
Net27_102_11_count_118.cnf-x55_wcnf_xor_blasted,230,55,238,118,?,Z,X
Net27_102_11_count_118.cnf-x56_wcnf_xor_blasted,230,56,238,118,?,Z,X
Net27_102_11_count_118.cnf-x57_wcnf_xor_blasted,230,57,238,118,?,Z,X
Net27_102_11_count_118.cnf-x58_wcnf_xor_blasted,230,58,238,118,?,Z,X
Net27_102_11_count_118.cnf-x59_wcnf_xor_blasted,230,59,238,118,?,Z,X
Net27_102_11_count_118.cnf-x5_wcnf_xor_blasted,230,5,238,118,?,Z,X
Net27_102_11_count_118.cnf-x60_wcnf_xor_blasted,230,60,238,118,?,Z,X
Net27_102_11_count_118.cnf-x6_wcnf_xor_blasted,230,6,238,118,?,Z,X
Net27_102_11_count_118.cnf-x7_wcnf_xor_blasted,230,7,238,118,?,Z,X
Net27_102_11_count_118.cnf-x8_wcnf_xor_blasted,230,8,238,118,?,Z,X
Net27_102_11_count_118.cnf-x9_wcnf_xor_blasted,230,9,238,118,?,Z,X
Net27_29_3_count_118.cnf-x0_wcnf_xor_blasted,230,0,238,118,SAT,0.00,0.00
Net27_29_3_count_118.cnf-x10_wcnf_xor_blasted,230,10,238,118,SAT,64.98,17.59
Net27_29_3_count_118.cnf-x11_wcnf_xor_blasted,230,11,238,118,SAT,64.99,35.00
Net27_29_3_count_118.cnf-x12_wcnf_xor_blasted,230,12,238,118,SAT,67.88,17.10
Net27_29_3_count_118.cnf-x13_wcnf_xor_blasted,230,13,238,118,SAT,73.51,49.05
Net27_29_3_count_118.cnf-x14_wcnf_xor_blasted,230,14,238,118,SAT,67.81,58.86
Net27_29_3_count_118.cnf-x15_wcnf_xor_blasted,230,15,238,118,SAT,68.41,17.90
Net27_29_3_count_118.cnf-x16_wcnf_xor_blasted,230,16,238,118,SAT,74.13,54.90
Net27_29_3_count_118.cnf-x17_wcnf_xor_blasted,230,17,238,118,SAT,86.05,541.96
Net27_29_3_count_118.cnf-x18_wcnf_xor_blasted,230,18,238,118,SAT,106.97,124.00
Net27_29_3_count_118.cnf-x19_wcnf_xor_blasted,230,19,238,118,SAT,Z,2650.47
Net27_29_3_count_118.cnf-x1_wcnf_xor_blasted,230,1,238,118,SAT,0.00,0.01
Net27_29_3_count_118.cnf-x20_wcnf_xor_blasted,230,20,238,118,SAT,Z,2028.03
Net27_29_3_count_118.cnf-x21_wcnf_xor_blasted,230,21,238,118,SAT,Z,2294.46
Net27_29_3_count_118.cnf-x22_wcnf_xor_blasted,230,22,238,118,SAT,Z,2243.53
Net27_29_3_count_118.cnf-x23_wcnf_xor_blasted,230,23,238,118,SAT,Z,3522.68
Net27_29_3_count_118.cnf-x24_wcnf_xor_blasted,230,24,238,118,SAT,Z,304.85
Net27_29_3_count_118.cnf-x25_wcnf_xor_blasted,230,25,238,118,?,Z,X
Net27_29_3_count_118.cnf-x26_wcnf_xor_blasted,230,26,238,118,?,Z,X
Net27_29_3_count_118.cnf-x27_wcnf_xor_blasted,230,27,238,118,?,Z,X
Net27_29_3_count_118.cnf-x28_wcnf_xor_blasted,230,28,238,118,?,Z,X
Net27_29_3_count_118.cnf-x29_wcnf_xor_blasted,230,29,238,118,?,Z,X
Net27_29_3_count_118.cnf-x2_wcnf_xor_blasted,230,2,238,118,SAT,0.02,0.01
Net27_29_3_count_118.cnf-x30_wcnf_xor_blasted,230,30,238,118,?,Z,X
Net27_29_3_count_118.cnf-x31_wcnf_xor_blasted,230,31,238,118,?,Z,X
Net27_29_3_count_118.cnf-x32_wcnf_xor_blasted,230,32,238,118,?,Z,X
Net27_29_3_count_118.cnf-x33_wcnf_xor_blasted,230,33,238,118,?,Z,X
Net27_29_3_count_118.cnf-x34_wcnf_xor_blasted,230,34,238,118,?,Z,X
Net27_29_3_count_118.cnf-x35_wcnf_xor_blasted,230,35,238,118,?,Z,X
Net27_29_3_count_118.cnf-x36_wcnf_xor_blasted,230,36,238,118,?,Z,X
Net27_29_3_count_118.cnf-x37_wcnf_xor_blasted,230,37,238,118,?,Z,X
Net27_29_3_count_118.cnf-x38_wcnf_xor_blasted,230,38,238,118,?,Z,X
Net27_29_3_count_118.cnf-x39_wcnf_xor_blasted,230,39,238,118,?,Z,X
Net27_29_3_count_118.cnf-x3_wcnf_xor_blasted,230,3,238,118,SAT,0.01,0.02
Net27_29_3_count_118.cnf-x40_wcnf_xor_blasted,230,40,238,118,?,Z,X
Net27_29_3_count_118.cnf-x41_wcnf_xor_blasted,230,41,238,118,?,Z,X
Net27_29_3_count_118.cnf-x42_wcnf_xor_blasted,230,42,238,118,?,Z,X
Net27_29_3_count_118.cnf-x43_wcnf_xor_blasted,230,43,238,118,?,Z,X
Net27_29_3_count_118.cnf-x44_wcnf_xor_blasted,230,44,238,118,?,Z,X
Net27_29_3_count_118.cnf-x45_wcnf_xor_blasted,230,45,238,118,?,Z,X
Net27_29_3_count_118.cnf-x46_wcnf_xor_blasted,230,46,238,118,?,Z,X
Net27_29_3_count_118.cnf-x47_wcnf_xor_blasted,230,47,238,118,?,Z,X
Net27_29_3_count_118.cnf-x48_wcnf_xor_blasted,230,48,238,118,?,Z,X
Net27_29_3_count_118.cnf-x49_wcnf_xor_blasted,230,49,238,118,?,Z,X
Net27_29_3_count_118.cnf-x4_wcnf_xor_blasted,230,4,238,118,SAT,1.84,1.81
Net27_29_3_count_118.cnf-x50_wcnf_xor_blasted,230,50,238,118,?,Z,X
Net27_29_3_count_118.cnf-x51_wcnf_xor_blasted,230,51,238,118,?,Z,X
Net27_29_3_count_118.cnf-x52_wcnf_xor_blasted,230,52,238,118,?,Z,X
Net27_29_3_count_118.cnf-x53_wcnf_xor_blasted,230,53,238,118,?,Z,X
Net27_29_3_count_118.cnf-x54_wcnf_xor_blasted,230,54,238,118,?,Z,X
Net27_29_3_count_118.cnf-x55_wcnf_xor_blasted,230,55,238,118,?,Z,X
Net27_29_3_count_118.cnf-x56_wcnf_xor_blasted,230,56,238,118,?,Z,X
Net27_29_3_count_118.cnf-x57_wcnf_xor_blasted,230,57,238,118,?,Z,X
Net27_29_3_count_118.cnf-x58_wcnf_xor_blasted,230,58,238,118,?,Z,X
Net27_29_3_count_118.cnf-x59_wcnf_xor_blasted,230,59,238,118,?,Z,X
Net27_29_3_count_118.cnf-x5_wcnf_xor_blasted,230,5,238,118,SAT,0.62,0.33
Net27_29_3_count_118.cnf-x60_wcnf_xor_blasted,230,60,238,118,?,Z,X
Net27_29_3_count_118.cnf-x6_wcnf_xor_blasted,230,6,238,118,SAT,8.59,2.71
Net27_29_3_count_118.cnf-x7_wcnf_xor_blasted,230,7,238,118,SAT,9.82,6.80
Net27_29_3_count_118.cnf-x8_wcnf_xor_blasted,230,8,238,118,SAT,94.60,28.23
Net27_29_3_count_118.cnf-x9_wcnf_xor_blasted,230,9,238,118,SAT,222.82,16.72
Net27_68_53_count_118.cnf-x0_wcnf_xor_blasted,230,0,238,118,?,Z,X
Net27_68_53_count_118.cnf-x10_wcnf_xor_blasted,230,10,238,118,?,Z,X
Net27_68_53_count_118.cnf-x11_wcnf_xor_blasted,230,11,238,118,?,Z,X
Net27_68_53_count_118.cnf-x12_wcnf_xor_blasted,230,12,238,118,?,Z,X
Net27_68_53_count_118.cnf-x13_wcnf_xor_blasted,230,13,238,118,?,Z,X
Net27_68_53_count_118.cnf-x14_wcnf_xor_blasted,230,14,238,118,?,Z,X
Net27_68_53_count_118.cnf-x15_wcnf_xor_blasted,230,15,238,118,?,Z,X
Net27_68_53_count_118.cnf-x16_wcnf_xor_blasted,230,16,238,118,?,Z,X
Net27_68_53_count_118.cnf-x17_wcnf_xor_blasted,230,17,238,118,?,Z,X
Net27_68_53_count_118.cnf-x18_wcnf_xor_blasted,230,18,238,118,?,Z,X
Net27_68_53_count_118.cnf-x19_wcnf_xor_blasted,230,19,238,118,?,Z,X
Net27_68_53_count_118.cnf-x1_wcnf_xor_blasted,230,1,238,118,?,Z,X
Net27_68_53_count_118.cnf-x20_wcnf_xor_blasted,230,20,238,118,?,Z,X
Net27_68_53_count_118.cnf-x21_wcnf_xor_blasted,230,21,238,118,?,Z,X
Net27_68_53_count_118.cnf-x22_wcnf_xor_blasted,230,22,238,118,?,Z,X
Net27_68_53_count_118.cnf-x23_wcnf_xor_blasted,230,23,238,118,?,Z,X
Net27_68_53_count_118.cnf-x24_wcnf_xor_blasted,230,24,238,118,?,Z,X
Net27_68_53_count_118.cnf-x25_wcnf_xor_blasted,230,25,238,118,?,Z,X
Net27_68_53_count_118.cnf-x26_wcnf_xor_blasted,230,26,238,118,?,Z,X
Net27_68_53_count_118.cnf-x27_wcnf_xor_blasted,230,27,238,118,?,Z,X
Net27_68_53_count_118.cnf-x28_wcnf_xor_blasted,230,28,238,118,?,Z,X
Net27_68_53_count_118.cnf-x29_wcnf_xor_blasted,230,29,238,118,?,Z,X
Net27_68_53_count_118.cnf-x2_wcnf_xor_blasted,230,2,238,118,?,Z,X
Net27_68_53_count_118.cnf-x30_wcnf_xor_blasted,230,30,238,118,?,Z,X
Net27_68_53_count_118.cnf-x31_wcnf_xor_blasted,230,31,238,118,?,Z,X
Net27_68_53_count_118.cnf-x32_wcnf_xor_blasted,230,32,238,118,?,Z,X
Net27_68_53_count_118.cnf-x33_wcnf_xor_blasted,230,33,238,118,?,Z,X
Net27_68_53_count_118.cnf-x34_wcnf_xor_blasted,230,34,238,118,?,Z,X
Net27_68_53_count_118.cnf-x35_wcnf_xor_blasted,230,35,238,118,?,Z,X
Net27_68_53_count_118.cnf-x36_wcnf_xor_blasted,230,36,238,118,?,Z,X
Net27_68_53_count_118.cnf-x37_wcnf_xor_blasted,230,37,238,118,?,Z,X
Net27_68_53_count_118.cnf-x38_wcnf_xor_blasted,230,38,238,118,?,Z,X
Net27_68_53_count_118.cnf-x39_wcnf_xor_blasted,230,39,238,118,?,Z,X
Net27_68_53_count_118.cnf-x3_wcnf_xor_blasted,230,3,238,118,?,Z,X
Net27_68_53_count_118.cnf-x40_wcnf_xor_blasted,230,40,238,118,?,Z,X
Net27_68_53_count_118.cnf-x41_wcnf_xor_blasted,230,41,238,118,?,Z,X
Net27_68_53_count_118.cnf-x42_wcnf_xor_blasted,230,42,238,118,?,Z,X
Net27_68_53_count_118.cnf-x43_wcnf_xor_blasted,230,43,238,118,?,Z,X
Net27_68_53_count_118.cnf-x44_wcnf_xor_blasted,230,44,238,118,?,Z,X
Net27_68_53_count_118.cnf-x45_wcnf_xor_blasted,230,45,238,118,?,Z,X
Net27_68_53_count_118.cnf-x46_wcnf_xor_blasted,230,46,238,118,?,Z,X
Net27_68_53_count_118.cnf-x47_wcnf_xor_blasted,230,47,238,118,?,Z,X
Net27_68_53_count_118.cnf-x48_wcnf_xor_blasted,230,48,238,118,?,Z,X
Net27_68_53_count_118.cnf-x49_wcnf_xor_blasted,230,49,238,118,?,Z,X
Net27_68_53_count_118.cnf-x4_wcnf_xor_blasted,230,4,238,118,?,Z,X
Net27_68_53_count_118.cnf-x50_wcnf_xor_blasted,230,50,238,118,?,Z,X
Net27_68_53_count_118.cnf-x51_wcnf_xor_blasted,230,51,238,118,?,Z,X
Net27_68_53_count_118.cnf-x52_wcnf_xor_blasted,230,52,238,118,?,Z,X
Net27_68_53_count_118.cnf-x53_wcnf_xor_blasted,230,53,238,118,?,Z,X
Net27_68_53_count_118.cnf-x54_wcnf_xor_blasted,230,54,238,118,?,Z,X
Net27_68_53_count_118.cnf-x55_wcnf_xor_blasted,230,55,238,118,?,Z,X
Net27_68_53_count_118.cnf-x56_wcnf_xor_blasted,230,56,238,118,?,Z,X
Net27_68_53_count_118.cnf-x57_wcnf_xor_blasted,230,57,238,118,?,Z,X
Net27_68_53_count_118.cnf-x58_wcnf_xor_blasted,230,58,238,118,?,Z,X
Net27_68_53_count_118.cnf-x59_wcnf_xor_blasted,230,59,238,118,?,Z,X
Net27_68_53_count_118.cnf-x5_wcnf_xor_blasted,230,5,238,118,?,Z,X
Net27_68_53_count_118.cnf-x60_wcnf_xor_blasted,230,60,238,118,?,Z,X
Net27_68_53_count_118.cnf-x6_wcnf_xor_blasted,230,6,238,118,?,Z,X
Net27_68_53_count_118.cnf-x7_wcnf_xor_blasted,230,7,238,118,?,Z,X
Net27_68_53_count_118.cnf-x8_wcnf_xor_blasted,230,8,238,118,?,Z,X
Net27_68_53_count_118.cnf-x9_wcnf_xor_blasted,230,9,238,118,?,Z,X
Net27_93_64_count_118.cnf-x0_wcnf_xor_blasted,230,0,238,118,?,Z,X
Net27_93_64_count_118.cnf-x10_wcnf_xor_blasted,230,10,238,118,?,Z,X
Net27_93_64_count_118.cnf-x11_wcnf_xor_blasted,230,11,238,118,?,Z,X
Net27_93_64_count_118.cnf-x12_wcnf_xor_blasted,230,12,238,118,?,Z,X
Net27_93_64_count_118.cnf-x13_wcnf_xor_blasted,230,13,238,118,?,Z,X
Net27_93_64_count_118.cnf-x14_wcnf_xor_blasted,230,14,238,118,?,Z,X
Net27_93_64_count_118.cnf-x15_wcnf_xor_blasted,230,15,238,118,?,Z,X
Net27_93_64_count_118.cnf-x16_wcnf_xor_blasted,230,16,238,118,?,Z,X
Net27_93_64_count_118.cnf-x17_wcnf_xor_blasted,230,17,238,118,?,Z,X
Net27_93_64_count_118.cnf-x18_wcnf_xor_blasted,230,18,238,118,?,Z,X
Net27_93_64_count_118.cnf-x19_wcnf_xor_blasted,230,19,238,118,?,Z,X
Net27_93_64_count_118.cnf-x1_wcnf_xor_blasted,230,1,238,118,?,Z,X
Net27_93_64_count_118.cnf-x20_wcnf_xor_blasted,230,20,238,118,?,Z,X
Net27_93_64_count_118.cnf-x21_wcnf_xor_blasted,230,21,238,118,?,Z,X
Net27_93_64_count_118.cnf-x22_wcnf_xor_blasted,230,22,238,118,?,Z,X
Net27_93_64_count_118.cnf-x23_wcnf_xor_blasted,230,23,238,118,?,Z,X
Net27_93_64_count_118.cnf-x24_wcnf_xor_blasted,230,24,238,118,?,Z,X
Net27_93_64_count_118.cnf-x25_wcnf_xor_blasted,230,25,238,118,?,Z,X
Net27_93_64_count_118.cnf-x26_wcnf_xor_blasted,230,26,238,118,?,Z,X
Net27_93_64_count_118.cnf-x27_wcnf_xor_blasted,230,27,238,118,?,Z,X
Net27_93_64_count_118.cnf-x28_wcnf_xor_blasted,230,28,238,118,?,Z,X
Net27_93_64_count_118.cnf-x29_wcnf_xor_blasted,230,29,238,118,?,Z,X
Net27_93_64_count_118.cnf-x2_wcnf_xor_blasted,230,2,238,118,?,Z,X
Net27_93_64_count_118.cnf-x30_wcnf_xor_blasted,230,30,238,118,?,Z,X
Net27_93_64_count_118.cnf-x31_wcnf_xor_blasted,230,31,238,118,?,Z,X
Net27_93_64_count_118.cnf-x32_wcnf_xor_blasted,230,32,238,118,?,Z,X
Net27_93_64_count_118.cnf-x33_wcnf_xor_blasted,230,33,238,118,?,Z,X
Net27_93_64_count_118.cnf-x34_wcnf_xor_blasted,230,34,238,118,?,Z,X
Net27_93_64_count_118.cnf-x35_wcnf_xor_blasted,230,35,238,118,?,Z,X
Net27_93_64_count_118.cnf-x36_wcnf_xor_blasted,230,36,238,118,?,Z,X
Net27_93_64_count_118.cnf-x37_wcnf_xor_blasted,230,37,238,118,?,Z,X
Net27_93_64_count_118.cnf-x38_wcnf_xor_blasted,230,38,238,118,?,Z,X
Net27_93_64_count_118.cnf-x39_wcnf_xor_blasted,230,39,238,118,?,Z,X
Net27_93_64_count_118.cnf-x3_wcnf_xor_blasted,230,3,238,118,?,Z,X
Net27_93_64_count_118.cnf-x40_wcnf_xor_blasted,230,40,238,118,?,Z,X
Net27_93_64_count_118.cnf-x41_wcnf_xor_blasted,230,41,238,118,?,Z,X
Net27_93_64_count_118.cnf-x42_wcnf_xor_blasted,230,42,238,118,?,Z,X
Net27_93_64_count_118.cnf-x43_wcnf_xor_blasted,230,43,238,118,?,Z,X
Net27_93_64_count_118.cnf-x44_wcnf_xor_blasted,230,44,238,118,?,Z,X
Net27_93_64_count_118.cnf-x45_wcnf_xor_blasted,230,45,238,118,?,Z,X
Net27_93_64_count_118.cnf-x46_wcnf_xor_blasted,230,46,238,118,?,Z,X
Net27_93_64_count_118.cnf-x47_wcnf_xor_blasted,230,47,238,118,?,Z,X
Net27_93_64_count_118.cnf-x48_wcnf_xor_blasted,230,48,238,118,?,Z,X
Net27_93_64_count_118.cnf-x49_wcnf_xor_blasted,230,49,238,118,?,Z,X
Net27_93_64_count_118.cnf-x4_wcnf_xor_blasted,230,4,238,118,?,Z,X
